Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Request Day,Drop Date,Drop Hour,Time Slot,Trip Duration (min),Status Category
4066,Airport,117.0,Trip Completed,2016-07-14 01:56:01,2016-07-14 03:07:14,2016-07-14,1,Thursday,2016-07-14,3.0,Night,71.21666666666667,Success
4691,City,117.0,Trip Completed,2016-07-14 13:01:57,2016-07-14 13:54:26,2016-07-14,13,Thursday,2016-07-14,13.0,Afternoon,52.483333333333334,Success
6153,Airport,117.0,Trip Completed,2016-07-15 16:23:13,2016-07-15 17:33:03,2016-07-15,16,Friday,2016-07-15,17.0,Evening,69.83333333333333,Success
260,City,118.0,Trip Completed,2016-07-11 06:45:00,2016-07-11 07:54:00,2016-07-11,6,Monday,2016-07-11,7.0,Early Morning,69.0,Success
1077,Airport,118.0,Trip Completed,2016-07-11 19:55:00,2016-07-11 20:44:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,49.0,Success
1316,City,118.0,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:45:00,2016-07-11,22,Monday,2016-07-11,23.0,Night,51.0,Success
1754,City,118.0,Trip Completed,2016-07-12 08:42:00,2016-07-12 09:39:00,2016-07-12,8,Tuesday,2016-07-12,9.0,Morning,57.0,Success
2086,City,118.0,Trip Completed,2016-07-12 15:44:00,2016-07-12 16:30:00,2016-07-12,15,Tuesday,2016-07-12,16.0,Afternoon,46.0,Success
3044,Airport,118.0,Trip Completed,2016-07-13 07:38:41,2016-07-13 08:19:23,2016-07-13,7,Wednesday,2016-07-13,8.0,Early Morning,40.7,Success
3295,City,118.0,Trip Completed,2016-07-13 11:32:01,2016-07-13 12:15:03,2016-07-13,11,Wednesday,2016-07-13,12.0,Morning,43.03333333333333,Success
3347,Airport,118.0,Trip Completed,2016-07-13 12:58:15,2016-07-13 13:54:49,2016-07-13,12,Wednesday,2016-07-13,13.0,Afternoon,56.56666666666667,Success
3801,Airport,118.0,Trip Completed,2016-07-13 20:59:37,2016-07-13 21:37:51,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,38.233333333333334,Success
4249,City,118.0,Trip Completed,2016-07-14 06:03:18,2016-07-14 06:57:26,2016-07-14,6,Thursday,2016-07-14,6.0,Early Morning,54.13333333333333,Success
5096,Airport,118.0,Trip Completed,2016-07-14 19:52:09,2016-07-14 20:49:12,2016-07-14,19,Thursday,2016-07-14,20.0,Evening,57.05,Success
5892,City,118.0,Trip Completed,2016-07-15 09:48:14,2016-07-15 10:46:16,2016-07-15,9,Friday,2016-07-15,10.0,Morning,58.03333333333333,Success
6281,Airport,118.0,Trip Completed,2016-07-15 18:16:59,2016-07-15 19:23:29,2016-07-15,18,Friday,2016-07-15,19.0,Evening,66.5,Success
6497,City,118.0,Trip Completed,2016-07-15 20:29:43,2016-07-15 21:15:32,2016-07-15,20,Friday,2016-07-15,21.0,Night,45.81666666666667,Success
13,City,119.0,Trip Completed,2016-07-11 01:08:00,2016-07-11 01:58:00,2016-07-11,1,Monday,2016-07-11,1.0,Night,50.0,Success
1907,City,119.0,Trip Completed,2016-07-12 10:36:00,2016-07-12 11:53:00,2016-07-12,10,Tuesday,2016-07-12,11.0,Morning,77.0,Success
3074,City,119.0,Trip Completed,2016-07-13 08:03:34,2016-07-13 09:11:31,2016-07-13,8,Wednesday,2016-07-13,9.0,Morning,67.95,Success
3441,City,119.0,Trip Completed,2016-07-13 16:27:50,2016-07-13 17:43:04,2016-07-13,16,Wednesday,2016-07-13,17.0,Evening,75.23333333333333,Success
3651,City,119.0,Trip Completed,2016-07-13 19:13:47,2016-07-13 20:21:51,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,68.06666666666666,Success
4093,City,119.0,Trip Completed,2016-07-14 03:06:29,2016-07-14 04:03:44,2016-07-14,3,Thursday,2016-07-14,4.0,Night,57.25,Success
4339,City,119.0,Trip Completed,2016-07-14 07:13:49,2016-07-14 07:50:21,2016-07-14,7,Thursday,2016-07-14,7.0,Early Morning,36.53333333333333,Success
4753,City,119.0,Trip Completed,2016-07-14 15:18:12,2016-07-14 16:23:40,2016-07-14,15,Thursday,2016-07-14,16.0,Afternoon,65.46666666666667,Success
5933,City,119.0,Trip Completed,2016-07-15 10:12:18,2016-07-15 11:01:40,2016-07-15,10,Friday,2016-07-15,11.0,Morning,49.36666666666667,Success
1184,City,120.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:11:00,2016-07-11,21,Monday,2016-07-11,22.0,Night,70.0,Success
1402,Airport,120.0,Trip Completed,2016-07-12 02:48:00,2016-07-12 03:48:00,2016-07-12,2,Tuesday,2016-07-12,3.0,Night,60.0,Success
1597,City,120.0,Trip Completed,2016-07-12 06:40:00,2016-07-12 07:42:00,2016-07-12,6,Tuesday,2016-07-12,7.0,Early Morning,62.0,Success
2702,City,120.0,Trip Completed,2016-07-13 01:12:24,2016-07-13 02:20:13,2016-07-13,1,Wednesday,2016-07-13,2.0,Night,67.81666666666666,Success
2996,City,120.0,Trip Completed,2016-07-13 07:13:58,2016-07-13 08:10:12,2016-07-13,7,Wednesday,2016-07-13,8.0,Early Morning,56.233333333333334,Success
4857,Airport,120.0,Trip Completed,2016-07-14 17:34:19,2016-07-14 18:25:16,2016-07-14,17,Thursday,2016-07-14,18.0,Evening,50.95,Success
6661,City,120.0,Trip Completed,2016-07-15 22:20:23,2016-07-15 23:21:03,2016-07-15,22,Friday,2016-07-15,23.0,Night,60.666666666666664,Success
134,Airport,121.0,Trip Completed,2016-07-11 05:13:00,2016-07-11 06:14:00,2016-07-11,5,Monday,2016-07-11,6.0,Early Morning,61.0,Success
598,City,121.0,Trip Completed,2016-07-11 11:36:00,2016-07-11 12:17:00,2016-07-11,11,Monday,2016-07-11,12.0,Morning,41.0,Success
726,Airport,121.0,Trip Completed,2016-07-11 15:00:00,2016-07-11 16:03:00,2016-07-11,15,Monday,2016-07-11,16.0,Afternoon,63.0,Success
832,Airport,121.0,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:16:00,2016-07-11,17,Monday,2016-07-11,18.0,Evening,38.0,Success
2065,City,121.0,Trip Completed,2016-07-12 15:06:00,2016-07-12 16:10:00,2016-07-12,15,Tuesday,2016-07-12,16.0,Afternoon,64.0,Success
2701,Airport,121.0,Trip Completed,2016-07-13 01:04:42,2016-07-13 01:52:45,2016-07-13,1,Wednesday,2016-07-13,1.0,Night,48.05,Success
3429,City,121.0,Trip Completed,2016-07-13 15:59:29,2016-07-13 16:58:03,2016-07-13,15,Wednesday,2016-07-13,16.0,Afternoon,58.56666666666667,Success
3645,City,121.0,Trip Completed,2016-07-13 19:07:39,2016-07-13 20:00:18,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,52.65,Success
4958,City,121.0,Trip Completed,2016-07-14 18:36:12,2016-07-14 19:46:51,2016-07-14,18,Thursday,2016-07-14,19.0,Evening,70.65,Success
5474,City,121.0,Trip Completed,2016-07-15 04:45:24,2016-07-15 05:52:14,2016-07-15,4,Friday,2016-07-15,5.0,Early Morning,66.83333333333333,Success
6088,City,121.0,Trip Completed,2016-07-15 14:29:35,2016-07-15 15:24:34,2016-07-15,14,Friday,2016-07-15,15.0,Afternoon,54.983333333333334,Success
6714,Airport,121.0,Trip Completed,2016-07-15 23:12:34,2016-07-16 00:04:20,2016-07-15,23,Friday,2016-07-16,0.0,Night,51.766666666666666,Success
1024,Airport,122.0,Trip Completed,2016-07-11 19:20:00,2016-07-11 20:20:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,60.0,Success
1452,City,122.0,Trip Completed,2016-07-12 04:52:00,2016-07-12 05:41:00,2016-07-12,4,Tuesday,2016-07-12,5.0,Early Morning,49.0,Success
2507,City,122.0,Trip Completed,2016-07-12 21:05:00,2016-07-12 21:30:00,2016-07-12,21,Tuesday,2016-07-12,21.0,Night,25.0,Success
3052,Airport,122.0,Trip Completed,2016-07-13 07:43:26,2016-07-13 08:53:01,2016-07-13,7,Wednesday,2016-07-13,8.0,Early Morning,69.58333333333333,Success
4702,Airport,122.0,Trip Completed,2016-07-14 13:13:14,2016-07-14 13:43:14,2016-07-14,13,Thursday,2016-07-14,13.0,Afternoon,30.0,Success
4830,Airport,122.0,Trip Completed,2016-07-14 17:23:33,2016-07-14 18:36:07,2016-07-14,17,Thursday,2016-07-14,18.0,Evening,72.56666666666666,Success
5920,Airport,122.0,Trip Completed,2016-07-15 10:06:21,2016-07-15 10:41:40,2016-07-15,10,Friday,2016-07-15,10.0,Morning,35.31666666666667,Success
533,Airport,123.0,Trip Completed,2016-07-11 09:55:00,2016-07-11 10:58:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,63.0,Success
1368,City,123.0,Trip Completed,2016-07-12 00:07:00,2016-07-12 00:50:00,2016-07-12,0,Tuesday,2016-07-12,0.0,Night,43.0,Success
2499,Airport,123.0,Trip Completed,2016-07-12 20:55:00,2016-07-12 22:03:00,2016-07-12,20,Tuesday,2016-07-12,22.0,Night,68.0,Success
2962,City,123.0,Trip Completed,2016-07-13 06:47:53,2016-07-13 07:58:34,2016-07-13,6,Wednesday,2016-07-13,7.0,Early Morning,70.68333333333334,Success
3617,Airport,123.0,Trip Completed,2016-07-13 18:55:13,2016-07-13 20:07:29,2016-07-13,18,Wednesday,2016-07-13,20.0,Evening,72.26666666666667,Success
5370,City,123.0,Trip Completed,2016-07-14 23:43:29,2016-07-15 00:33:38,2016-07-14,23,Thursday,2016-07-15,0.0,Night,50.15,Success
47,City,124.0,Trip Completed,2016-07-11 03:22:00,2016-07-11 04:35:00,2016-07-11,3,Monday,2016-07-11,4.0,Night,73.0,Success
270,City,124.0,Trip Completed,2016-07-11 06:54:00,2016-07-11 07:50:00,2016-07-11,6,Monday,2016-07-11,7.0,Early Morning,56.0,Success
1007,City,124.0,Trip Completed,2016-07-11 19:14:00,2016-07-11 19:46:00,2016-07-11,19,Monday,2016-07-11,19.0,Evening,32.0,Success
2372,City,124.0,Trip Completed,2016-07-12 19:35:00,2016-07-12 20:13:00,2016-07-12,19,Tuesday,2016-07-12,20.0,Evening,38.0,Success
3584,Airport,124.0,Trip Completed,2016-07-13 18:29:45,2016-07-13 19:37:39,2016-07-13,18,Wednesday,2016-07-13,19.0,Evening,67.9,Success
4645,Airport,124.0,Trip Completed,2016-07-14 11:45:40,2016-07-14 12:52:26,2016-07-14,11,Thursday,2016-07-14,12.0,Morning,66.76666666666667,Success
5219,City,124.0,Trip Completed,2016-07-14 21:00:35,2016-07-14 22:05:19,2016-07-14,21,Thursday,2016-07-14,22.0,Night,64.73333333333333,Success
5559,Airport,124.0,Trip Completed,2016-07-15 05:39:41,2016-07-15 06:52:07,2016-07-15,5,Friday,2016-07-15,6.0,Early Morning,72.43333333333334,Success
631,Airport,125.0,Trip Completed,2016-07-11 12:19:00,2016-07-11 13:28:00,2016-07-11,12,Monday,2016-07-11,13.0,Afternoon,69.0,Success
775,City,125.0,Trip Completed,2016-07-11 16:29:00,2016-07-11 17:35:00,2016-07-11,16,Monday,2016-07-11,17.0,Evening,66.0,Success
1006,Airport,125.0,Trip Completed,2016-07-11 19:08:00,2016-07-11 19:40:00,2016-07-11,19,Monday,2016-07-11,19.0,Evening,32.0,Success
1995,City,125.0,Trip Completed,2016-07-12 12:51:00,2016-07-12 14:01:00,2016-07-12,12,Tuesday,2016-07-12,14.0,Afternoon,70.0,Success
2248,City,125.0,Trip Completed,2016-07-12 18:23:00,2016-07-12 19:01:00,2016-07-12,18,Tuesday,2016-07-12,19.0,Evening,38.0,Success
2540,Airport,125.0,Trip Completed,2016-07-12 21:15:00,2016-07-12 22:01:00,2016-07-12,21,Tuesday,2016-07-12,22.0,Night,46.0,Success
3037,Airport,125.0,Trip Completed,2016-07-13 07:33:22,2016-07-13 08:27:04,2016-07-13,7,Wednesday,2016-07-13,8.0,Early Morning,53.7,Success
3419,Airport,125.0,Trip Completed,2016-07-13 15:42:30,2016-07-13 16:10:35,2016-07-13,15,Wednesday,2016-07-13,16.0,Afternoon,28.083333333333332,Success
3987,City,125.0,Trip Completed,2016-07-13 23:18:16,2016-07-13 23:57:04,2016-07-13,23,Wednesday,2016-07-13,23.0,Night,38.8,Success
4458,City,125.0,Trip Completed,2016-07-14 08:38:20,2016-07-14 09:44:43,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,66.38333333333334,Success
4987,Airport,125.0,Trip Completed,2016-07-14 18:46:09,2016-07-14 19:52:35,2016-07-14,18,Thursday,2016-07-14,19.0,Evening,66.43333333333334,Success
5868,City,125.0,Trip Completed,2016-07-15 09:16:06,2016-07-15 10:34:41,2016-07-15,9,Friday,2016-07-15,10.0,Morning,78.58333333333333,Success
6413,Airport,125.0,Trip Completed,2016-07-15 19:40:26,2016-07-15 20:18:14,2016-07-15,19,Friday,2016-07-15,20.0,Evening,37.8,Success
6533,City,125.0,Trip Completed,2016-07-15 20:52:48,2016-07-15 21:25:25,2016-07-15,20,Friday,2016-07-15,21.0,Night,32.61666666666667,Success
90,Airport,126.0,Trip Completed,2016-07-11 04:53:00,2016-07-11 05:34:00,2016-07-11,4,Monday,2016-07-11,5.0,Early Morning,41.0,Success
532,City,126.0,Trip Completed,2016-07-11 09:53:00,2016-07-11 11:11:00,2016-07-11,9,Monday,2016-07-11,11.0,Morning,78.0,Success
1110,City,126.0,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:30:00,2016-07-11,20,Monday,2016-07-11,21.0,Night,73.0,Success
1759,Airport,126.0,Trip Completed,2016-07-12 08:46:00,2016-07-12 09:56:00,2016-07-12,8,Tuesday,2016-07-12,9.0,Morning,70.0,Success
2147,City,126.0,Trip Completed,2016-07-12 17:21:00,2016-07-12 18:27:00,2016-07-12,17,Tuesday,2016-07-12,18.0,Evening,66.0,Success
3254,Airport,126.0,Trip Completed,2016-07-13 10:11:48,2016-07-13 11:06:30,2016-07-13,10,Wednesday,2016-07-13,11.0,Morning,54.7,Success
3381,Airport,126.0,Trip Completed,2016-07-13 14:25:14,2016-07-13 15:15:11,2016-07-13,14,Wednesday,2016-07-13,15.0,Afternoon,49.95,Success
3656,City,126.0,Trip Completed,2016-07-13 19:11:20,2016-07-13 20:32:31,2016-07-13,19,Wednesday,2016-07-13,20.0,Evening,81.18333333333334,Success
3948,Airport,126.0,Trip Completed,2016-07-13 22:37:48,2016-07-13 23:13:03,2016-07-13,22,Wednesday,2016-07-13,23.0,Night,35.25,Success
4520,City,126.0,Trip Completed,2016-07-14 09:23:37,2016-07-14 10:19:52,2016-07-14,9,Thursday,2016-07-14,10.0,Morning,56.25,Success
4723,Airport,126.0,Trip Completed,2016-07-14 13:50:06,2016-07-14 14:36:31,2016-07-14,13,Thursday,2016-07-14,14.0,Afternoon,46.416666666666664,Success
5176,City,126.0,Trip Completed,2016-07-14 20:37:58,2016-07-14 21:38:02,2016-07-14,20,Thursday,2016-07-14,21.0,Night,60.06666666666667,Success
6338,City,126.0,Trip Completed,2016-07-15 18:46:41,2016-07-15 19:52:54,2016-07-15,18,Friday,2016-07-15,19.0,Evening,66.21666666666667,Success
6557,Airport,126.0,Trip Completed,2016-07-15 21:00:35,2016-07-15 21:40:52,2016-07-15,21,Friday,2016-07-15,21.0,Night,40.28333333333333,Success
504,City,127.0,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:48:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,68.0,Success
640,Airport,127.0,Trip Completed,2016-07-11 12:27:00,2016-07-11 13:39:00,2016-07-11,12,Monday,2016-07-11,13.0,Afternoon,72.0,Success
1206,City,127.0,Trip Completed,2016-07-11 21:24:00,2016-07-11 22:14:00,2016-07-11,21,Monday,2016-07-11,22.0,Night,50.0,Success
1851,Airport,127.0,Trip Completed,2016-07-12 09:48:00,2016-07-12 10:58:00,2016-07-12,9,Tuesday,2016-07-12,10.0,Morning,70.0,Success
2412,Airport,127.0,Trip Completed,2016-07-12 19:59:00,2016-07-12 20:58:00,2016-07-12,19,Tuesday,2016-07-12,20.0,Evening,59.0,Success
3300,Airport,127.0,Trip Completed,2016-07-13 11:42:51,2016-07-13 12:50:23,2016-07-13,11,Wednesday,2016-07-13,12.0,Morning,67.53333333333333,Success
3648,City,127.0,Trip Completed,2016-07-13 19:13:25,2016-07-13 19:58:54,2016-07-13,19,Wednesday,2016-07-13,19.0,Evening,45.483333333333334,Success
6020,City,127.0,Trip Completed,2016-07-15 12:46:16,2016-07-15 13:25:19,2016-07-15,12,Friday,2016-07-15,13.0,Afternoon,39.05,Success
6682,City,127.0,Trip Completed,2016-07-15 22:35:23,2016-07-15 23:03:53,2016-07-15,22,Friday,2016-07-15,23.0,Night,28.5,Success
878,City,128.0,Trip Completed,2016-07-11 18:09:00,2016-07-11 18:49:00,2016-07-11,18,Monday,2016-07-11,18.0,Evening,40.0,Success
1014,Airport,128.0,Trip Completed,2016-07-11 19:14:00,2016-07-11 20:06:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,52.0,Success
1628,Airport,128.0,Trip Completed,2016-07-12 07:05:00,2016-07-12 08:17:00,2016-07-12,7,Tuesday,2016-07-12,8.0,Early Morning,72.0,Success
2416,City,128.0,Trip Completed,2016-07-12 20:06:00,2016-07-12 21:09:00,2016-07-12,20,Tuesday,2016-07-12,21.0,Night,63.0,Success
2974,Airport,128.0,Trip Completed,2016-07-13 06:46:54,2016-07-13 08:04:32,2016-07-13,6,Wednesday,2016-07-13,8.0,Early Morning,77.63333333333334,Success
3273,Airport,128.0,Trip Completed,2016-07-13 10:38:37,2016-07-13 11:15:05,2016-07-13,10,Wednesday,2016-07-13,11.0,Morning,36.46666666666667,Success
4210,City,128.0,Trip Completed,2016-07-14 05:38:07,2016-07-14 06:44:04,2016-07-14,5,Thursday,2016-07-14,6.0,Early Morning,65.95,Success
4454,City,128.0,Trip Completed,2016-07-14 08:32:04,2016-07-14 09:21:26,2016-07-14,8,Thursday,2016-07-14,9.0,Morning,49.36666666666667,Success
4732,Airport,128.0,Trip Completed,2016-07-14 14:13:45,2016-07-14 15:12:03,2016-07-14,14,Thursday,2016-07-14,15.0,Afternoon,58.3,Success
5024,City,128.0,Trip Completed,2016-07-14 19:09:39,2016-07-14 20:20:11,2016-07-14,19,Thursday,2016-07-14,20.0,Evening,70.53333333333333,Success
5799,Airport,128.0,Trip Completed,2016-07-15 08:41:47,2016-07-15 09:11:50,2016-07-15,8,Friday,2016-07-15,9.0,Morning,30.05,Success
6676,Airport,128.0,Trip Completed,2016-07-15 22:25:17,2016-07-15 23:43:26,2016-07-15,22,Friday,2016-07-15,23.0,Night,78.15,Success
343,City,129.0,Trip Completed,2016-07-11 07:57:00,2016-07-11 08:55:00,2016-07-11,7,Monday,2016-07-11,8.0,Early Morning,58.0,Success
1002,Airport,129.0,Trip Completed,2016-07-11 19:14:00,2016-07-11 20:01:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,47.0,Success
1571,Airport,129.0,Trip Completed,2016-07-12 06:28:00,2016-07-12 07:41:00,2016-07-12,6,Tuesday,2016-07-12,7.0,Early Morning,73.0,Success
1954,Airport,129.0,Trip Completed,2016-07-12 11:43:00,2016-07-12 12:08:00,2016-07-12,11,Tuesday,2016-07-12,12.0,Morning,25.0,Success
3436,Airport,129.0,Trip Completed,2016-07-13 16:11:34,2016-07-13 17:07:29,2016-07-13,16,Wednesday,2016-07-13,17.0,Evening,55.916666666666664,Success
5193,Airport,129.0,Trip Completed,2016-07-14 20:45:13,2016-07-14 21:30:32,2016-07-14,20,Thursday,2016-07-14,21.0,Night,45.31666666666667,Success
5555,City,129.0,Trip Completed,2016-07-15 05:44:27,2016-07-15 06:28:13,2016-07-15,5,Friday,2016-07-15,6.0,Early Morning,43.766666666666666,Success
5674,Airport,129.0,Trip Completed,2016-07-15 07:06:23,2016-07-15 07:47:08,2016-07-15,7,Friday,2016-07-15,7.0,Early Morning,40.75,Success
6596,City,129.0,Trip Completed,2016-07-15 21:33:21,2016-07-15 22:22:03,2016-07-15,21,Friday,2016-07-15,22.0,Night,48.7,Success
123,City,130.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:14:00,2016-07-11,5,Monday,2016-07-11,6.0,Early Morning,62.0,Success
479,Airport,130.0,Trip Completed,2016-07-11 09:27:00,2016-07-11 10:44:00,2016-07-11,9,Monday,2016-07-11,10.0,Morning,77.0,Success
657,City,130.0,Trip Completed,2016-07-11 12:55:00,2016-07-11 13:46:00,2016-07-11,12,Monday,2016-07-11,13.0,Afternoon,51.0,Success
975,Airport,130.0,Trip Completed,2016-07-11 18:54:00,2016-07-11 20:05:00,2016-07-11,18,Monday,2016-07-11,20.0,Evening,71.0,Success
1307,Airport,130.0,Trip Completed,2016-07-11 22:42:00,2016-07-11 23:07:00,2016-07-11,22,Monday,2016-07-11,23.0,Night,25.0,Success
1672,City,130.0,Trip Completed,2016-07-12 07:37:00,2016-07-12 08:13:00,2016-07-12,7,Tuesday,2016-07-12,8.0,Early Morning,36.0,Success
1942,Airport,130.0,Trip Completed,2016-07-12 11:26:00,2016-07-12 12:27:00,2016-07-12,11,Tuesday,2016-07-12,12.0,Morning,61.0,Success
3382,City,130.0,Trip Completed,2016-07-13 14:24:58,2016-07-13 15:19:21,2016-07-13,14,Wednesday,2016-07-13,15.0,Afternoon,54.38333333333333,Success
4284,Airport,130.0,Trip Completed,2016-07-14 06:33:45,2016-07-14 07:10:54,2016-07-14,6,Thursday,2016-07-14,7.0,Early Morning,37.15,Success
6734,Airport,130.0,Trip Completed,2016-07-15 23:37:11,2016-07-16 00:25:19,2016-07-15,23,Friday,2016-07-16,0.0,Night,48.13333333333333,Success
281,City,131.0,Trip Completed,2016-07-11 07:01:00,2016-07-11 08:10:00,2016-07-11,7,Monday,2016-07-11,8.0,Early Morning,69.0,Success
1902,City,131.0,Trip Completed,2016-07-12 10:34:00,2016-07-12 11:46:00,2016-07-12,10,Tuesday,2016-07-12,11.0,Morning,72.0,Success
2691,Airport,131.0,Trip Completed,2016-07-13 00:44:02,2016-07-13 01:41:13,2016-07-13,0,Wednesday,2016-07-13,1.0,Night,57.18333333333333,Success
4430,City,131.0,Trip Completed,2016-07-14 08:21:08,2016-07-14 08:58:13,2016-07-14,8,Thursday,2016-07-14,8.0,Morning,37.083333333333336,Success
4779,City,131.0,Trip Completed,2016-07-14 16:31:49,2016-07-14 16:59:30,2016-07-14,16,Thursday,2016-07-14,16.0,Evening,27.683333333333334,Success
5097,City,131.0,Trip Completed,2016-07-14 19:52:18,2016-07-14 20:49:31,2016-07-14,19,Thursday,2016-07-14,20.0,Evening,57.21666666666667,Success
405,City,132.0,Trip Completed,2016-07-11 08:29:00,2016-07-11 09:35:00,2016-07-11,8,Monday,2016-07-11,9.0,Morning,66.0,Success
585,City,132.0,Trip Completed,2016-07-11 11:16:00,2016-07-11 11:57:00,2016-07-11,11,Monday,2016-07-11,11.0,Morning,41.0,Success
729,Airport,132.0,Trip Completed,2016-07-11 15:14:00,2016-07-11 15:50:00,2016-07-11,15,Monday,2016-07-11,15.0,Afternoon,36.0,Success
1046,Airport,132.0,Trip Completed,2016-07-11 19:31:00,2016-07-11 20:12:00,2016-07-11,19,Monday,2016-07-11,20.0,Evening,41.0,Success
1663,Airport,132.0,Trip Completed,2016-07-12 07:33:00,2016-07-12 08:21:00,2016-07-12,7,Tuesday,2016-07-12,8.0,Early Morning,48.0,Success
4027,City,132.0,Trip Completed,2016-07-13 00:07:58,2016-07-13 01:25:16,2016-07-13,0,Wednesday,2016-07-13,1.0,Night,77.3,Success
2876,City,132.0,Trip Completed,2016-07-13 05:49:57,2016-07-13 06:27:39,2016-07-13,5,Wednesday,2016-07-13,6.0,Early Morning,37.7,Success
3767,Airport,132.0,Trip Completed,2016-07-13 20:35:07,2016-07-13 21:09:11,2016-07-13,20,Wednesday,2016-07-13,21.0,Night,34.06666666666667,Success
5948,City,132.0,Trip Completed,2016-07-15 10:36:47,2016-07-15 11:36:14,2016-07-15,10,Friday,2016-07-15,11.0,Morning,59.45,Success
6027,Airport,132.0,Trip Completed,2016-07-15 12:46:48,2016-07-15 13:36:00,2016-07-15,12,Friday,2016-07-15,13.0,Afternoon,49.2,Success
701,City,133.0,Trip Completed,2016-07-11 14:01:00,2016-07-11 15:00:00,2016-07-11,14,Monday,2016-07-11,15.0,Afternoon,59.0,Success
1529,City,133.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:49:00,2016-07-12,5,Tuesday,2016-07-12,6.0,Early Morning,53.0,Success
2060,Airport,133.0,Trip Completed,2016-07-12 15:04:00,2016-07-12 15:37:00,2016-07-12,15,Tuesday,2016-07-12,15.0,Afternoon,33.0,Success
2262,City,133.0,Trip Completed,2016-07-12 18:30:00,2016-07-12 18:59:00,2016-07-12,18,Tuesday,2016-07-12,18.0,Evening,29.0,Success
4425,City,133.0,Trip Completed,2016-07-14 08:24:55,2016-07-14 08:58:52,2016-07-14,8,Thursday,2016-07-14,8.0,Morning,33.95,Success
4710,City,133.0,Trip Completed,2016-07-14 13:26:42,2016-07-14 13:58:09,2016-07-14,13,Thursday,2016-07-14,13.0,Afternoon,31.45,Success
5732,Airport,133.0,Trip Completed,2016-07-15 07:47:52,2016-07-15 08:21:15,2016-07-15,7,Friday,2016-07-15,8.0,Early Morning,33.38333333333333,Success
